Topic Modeling Id - New Index,Item ID,Title/Description,Idioma
435,ITEM-68002,"['tedx', 'inca', 'costa', 'rica', 'exchang', 'knowledg', 'person', 'experi', 'tedx', 'inca', 'costa', 'rica.', 'one', 'day', 'event', 'speaker', 'would', 'opportun', 'share', 'experi', 'best', 'practic', 'busi', 'truth.', 'year', 'part', 'idb', '%', 'commit', 'gender', 'equal', 'campaign', 'three', 'idb', 'offici', 'would', 'particip', 'tedx', 'inca', 'costa', 'rica', '“brake', 'paradigms”', 'edit', 'share', 'person', 'experi', 'learn', 'expon', 'overcom', 'challeng', 'find', 'new', 'opportunities.']",Ingles
436,ITEM-68006,"['data', 'scienc', 'academi', 'onlin', 'train', 'data', 'societi', 'onlin', 'offer', 'leader', 'translat', 'in-person', 'workshop', 'comprehens', 'learn', 'modul', 'student', 'take', 'pace.', 'student', 'watch', 'instruct', 'video', 'complet', 'quizz', 'reinforc', 'map', 'data', 'scienc', 'strategi', 'solv', 'problem', 'data-driven', 'way', 'manag', 'data', 'project', 'successfully.', 'program', 'use', 'real-world', 'case', 'studi', 'manag', 'data', 'scienc', 'project', 'build', 'best', 'data-driven', 'strategi', 'company-wid', 'scale.']",Ingles
437,ITEM-69001,"['select', '/', 'contract', 'firm', 'bank-execut', 'oper', 'work', '(beo):', 'basic', 'cours', 'end', 'cours', 'particip', 'abl', 'to:', '(i)', 'describ', 'procur', 'explain', 'strateg', 'function', 'contribut', 'bank', 'agenda;', '(ii)', 'explain', 'pre-condit', 'initi', 'procur', 'process;', '(iii)', 'explain', 'bank', 'procurement;', '(iv)', 'explain', 'scope', 'list', 'highlight', 'polici', 'gn--;', '(v)', 'describ', 'govern', 'role', 'respons', 'involv', 'select', 'contract', 'consult', 'firms;', '(vi)', 'compar', 'three', 'method', 'indic', 'polici', 'select', 'consult', 'firms;', '(vii)', 'decid', 'use', 'lump', 'sum', 'contract', 'framework', 'agreement', 'among', 'subjects.']",Ingles
438,ITEM-70001,"['select', '/', 'contract', 'firm', 'bank-execut', 'work', '(beo):', 'project', 'team', 'leader', 'select', 'contract', 'consult', 'firm', 'bank', 'execut', 'oper', 'work', '(beo)', 'base', 'descentr', 'structur', 'hire', 'unit', 'throughout', 'bank', 'conduct', 'respect', 'select', 'contract', 'process', 'respons', 'draft', 'award', 'supervis', 'ensu', 'contracts.', 'process', 'led', 'project', 'team', 'leader', '(ptl).', 'end', 'cours', 'ptls', 'gain', 'knowledg', 'on:', '(i)', 'deal', 'protests;', '(ii)', 'go', 'ocsu', 'offic', 'institut', 'integr', '(oii)', 'offic', 'ethic', 'offic', 'risk', 'manag', '(rmg);', '(iii)', 'includ', 'contracts;', '(iv)', 'mitig', 'risk', 'among', 'issues.']",Ingles
439,ITEM-70003,"['mango', 'languag', 'mango', 'fun-infus', 'way', 'learn', 'new', 'languag', 'convers', 'films.', 'organ', 'practic', 'total', 'painless.', 'import', 'part?', 'actual', 'works.', 'learn', 'speak', 'new', 'languag', 'meet', 'new', 'cultur', 'cool', 'experi', 'like', 'overhear', 'convers', 'nativ', 'speaker', 'watch', 'suspense-ridden', 'action', 'flick', 'learn', 'order', 'food', 'anoth', 'language.tuit', 'cost:idb', 'staff', 'dtcs:', 'freeidb', 'invest:', 'free', 'licens', '$', 'per', 'addit', 'license.important:', 'dtcs', 'strong', 'busi', 'case', 'explain', 'train', 'relev', 'necessari', 'nomine', 'current', 'work', 'required.', 'click', 'titl', '(mango', 'languages)', 'information.']",Ingles
440,ITEM-7001,"['cut', 'edg', 'develop', 'think', 'fail', 'state', 'like', 'somalia.', 'stagnant', 'middle-incom', 'latin', 'american', 'countries.', 'emerg', 'african', 'economies.thes', '(and', 'mani', 'part', 'world)', 'stark', 'exampl', 'singl', 'truth:', 'world', 'develop', 'practic', 'becom', 'increas', 'complex', 'practition', 'forc', 'explain', 'extrem', 'differ', 'growth', 'pattern', 'possibilities.at', 'time', 'growth', 'becom', 'inadequ', 'goal', 'many—accept', 'sustain', 'inclusive.', 'develop', 'paradigm', 'constant', 'shifting.', 'model', 'tri', 'make', 'sens', 'evolv', 'landscap', 'never', 'seem', 'generat', 'solut', 'press', 'challeng', 'today.']",Ingles
441,ITEM-7002,"['digit', 'transform', 'government:', 'innov', 'public', 'polici', '&', 'servic', 'digit', 'tool', 'avail', 'larg', 'organ', 'today', 'often', 'inferior', 'harder', 'use', 'avail', 'web', 'home.', 'besid', 'damag', 'citizen', 'confid', 'govern', 'realiti', 'also', 'demor', 'employe', 'feel', 'hamstrung', 'unproductive.thi', 'one', 'numer', 'challeng', 'public', 'agenc', 'confront', 'societi', 'economi', 'undergo', 'digit', 'transformation.', 'new', 'digit', 'era', 'requir', 'fundament', 'shift', 'mindset', 'chang', 'live', 'think.sinc', 'technolog', 'essenti', 'function', 'govern', 'agenc', 'must', 'adapt', 'evolv', 'environment.', 'mean', 'move', 'away', 'conceptu', 'framework', 'organiz', 'model', 'program', 'develop', 'decad', 'ago.', 'instead', 'must', 'focus', 'understand', 'digit', 'technolog', 'enhanc', 'oper', 'polici', 'work.', 'lead', 'success', 'fail', 'lead', 'debacl', 'like', 'healthcare.gov.']",Ingles
442,ITEM-7003,"['infrastructur', 'market', 'economy:', 'public-priv', 'partnership', 'chang', 'world', 'come', 'provid', 'citizen', 'essenti', 'infrastructur', 'leader', 'longer', 'limit', 'choos', 'public', 'versus', 'privat', 'sector', 'solutions.', 'inde', 'trend', 'develop', 'new', 'public-priv', 'partnership', 'model', 'success', 'combin', 'relat', 'strength', 'sector', 'avoid', 'mistak', 'past.', 'yet', 'issu', 'challeng', 'approach', 'produce?infrastructur', 'market', 'economi', 'help', 'senior', 'decision-mak', 'like', 'address', 'critic', 'question', 'public-priv', 'partnership', 'infrastructure.', 'execut', 'educ', 'program', 'show', 'collabor', 'two', 'sector', 'lead', 'success', 'outcomes.', 'bring', 'togeth', 'senior-level', 'offici', 'public', 'corpor', 'nonprofit', 'sector', 'intens', 'two-week', 'program', 'examin', 'lesson', 'learn', 'best', 'practic', 'public-priv', 'infrastructur', 'develop', 'project', 'around', 'world.']",Ingles
443,ITEM-7005,"['develop', 'career', 'path', 'webinar', '-', 'english', 'learn', 'creat', 'person', 'career', 'develop', 'path.', 'understand', 'import', 'self-assess', 'explor', 'world', 'work', 'order', 'make', 'effect', 'career', 'decisions.']",Ingles
444,ITEM-7007,"['find', 'next', 'job', 'webinar', '-', 'english', 'learn', 'employ', 'look', 'candid', 'plan', 'strategies.', 'identifi', 'basic', 'tool', 'skill', 'need', 'success', 'job', 'search', 'campaign']",Ingles
445,ITEM-71001,"['train', 'trainer', 'particip', 'learn', 'basic', 'design', 'think', 'methodolog', 'object', 'assist', 'facilit', 'bda', 'department', 'workshop', 'becom', 'champion', 'methodolog', 'bda.at', 'time', 'ask', 'bda', 'manag', 'team', 'reach', 'various', 'group', 'solicit', 'volunt', 'two', 'train', 'trainer.', 'goal', '-', 'peopl', 'train', 'one', 'person', '~', 'area', '(bda', 'fo;', 'acp', 'fo', 'ocsu', '&', 'unit', '/', 'sections;', 'bgt', 'fo', '&', 'areas)', 'within', 'bda', 'coupl', 'extra', 'peopl', 'trained.', 'one', 'specif', 'profil', 'type', 'particip', 'know', 'particip', 'follow', 'characterist', 'would', 'good', 'candid', 'train', 'trainer:']",Ingles
446,ITEM-72001,"['aug', 'first', 'tableau', 'train', 'purpos', 'session', 'get', 'familiar', 'tableau', 'although', 'everyon', 'welcom', 'it', 'recommend', 'colleagu', 'receiv', 'new', 'licenses.']",Ingles
447,ITEM-72002,"['mif', 'collect', 'leadership', 'meet', 'bring', 'core', 'group', 'repres', 'mif', 'staff', 'togeth', 'begin', 'discuss', 'vision', 'mif', 'go', 'creat', 'sustain', 'success', 'long', 'term', '(beyond', ')', 'catalyst', 'innov', 'develop', 'lac', 'make', 'deliveri', 'successful.']",Ingles
448,ITEM-74001,"['women', 'global', 'leadership', 'program', 'participación', 'carola', 'pessino', 'women', 'global', 'leadership', 'program']",Ingles
449,ITEM-75001,"['hr', 'on-board', 'program', 'on-board', 'process', 'acclim', 'welcom', 'new', 'hire', 'idb', 'group', 'provid', 'tool', 'resourc', 'knowledg', 'becom', 'success', 'product', 'new', 'organiz', 'culture.', 'consist', 'components:', ')', 'hr', 'welcom', 'orient', ')', 'org.', 'unit', 'orient', ')', 'self-orient', ')', 'institut', 'seminar', 'orient', ')', 'job', 'learning.']",Ingles
450,ITEM-75002,"['digit', '&', 'altern', 'credenti', 'workshop', 'expand', 'knowledg', 'potenti', 'impact', 'adopt', 'digit', 'credenti', 'around', 'world', 'particular', 'lac']",Ingles
451,ITEM-76002,"['public-priv', 'partnership', 'concessions:', 'design', 'implement', 'challeng', 'overal', 'global', 'experi', 'ppps', 'mix', 'review', 'suggest', 'time', 'take', 'stock', 'answer', 'follow', 'essenti', 'questions:', 'condit', 'ppps', 'prefer', 'compar', 'tradit', 'public', 'invest', 'project', 'privatization?', 'govern', 'decid', 'use', 'ppp', 'contract', 'design', 'institut', 'framework', 'ppps?we', 'address', 'issu', 'course.', 'process', 'answer', 'question', 'make', 'use', 'divers', 'rang', 'concept', 'knowledg', 'econom', 'includ', 'decision-mak', 'uncertainti', 'public', 'financ', 'contract', 'theori', 'agenc', 'theori', 'polit', 'economy.', 'studi', 'specif', 'experi', 'relat', 'ppps', 'focus', 'latin', 'american', 'caribbean', 'cases.']",Ingles
452,ITEM-77001,"['climat', 'advisori', 'plan', 'workshop']",Ingles
453,ITEM-77002,"['int', 'knowledg', 'day', 'integr', 'trade', 'sector', 'workshop']",Ingles
454,ITEM-78002,"['orient', 'seminar', 'idb', 'invest', 'new', 'employe']",Ingles
455,ITEM-79003,"['select', '/', 'contract', 'firm', 'bank-execut', 'work', '(beo):', 'certif', 'train', 'polici', 'gn--', 'select', 'contract', 'consult', 'firm', 'bank-execut', 'oper', 'work', 'contempl', 'certif', 'bank', 'staff', 'dtc', 'consult', 'ocsu', 'interpret', 'applic', 'polici', 'oper', 'guidelin', '(op--)', 'use', 'portal.', 'cours', 'prepar', 'particip', 'exam.', 'exam', 'pass', 'approv', 'ocsucertifi', 'staff', 'abl', 'to:', '(i)', 'advis', 'ptl', 'differ', 'stage', 'select', 'contract', 'process;', '(ii)', 'provid', 'clearanc', 'required;', '(iii)', 'understand', 'applic', 'polici', 'oper', 'guidelines.']",Ingles
456,ITEM-80001,"['give', 'receiv', 'feedback', 'session', 'give', 'receiv', 'feedback']",Ingles
457,ITEM-8001,"['creat', 'ultim', 'resum', 'webinar-', 'english', 'object', 'session', 'learn', 'write', 'present', 'target', 'written', 'job', 'search', 'tool', 'specif', 'goals.', 'sampl', 'resum', 'shared.']",Ingles
458,ITEM-8003,"['interview', 'essenti', '-', 'webinar', '-', 'english', 'object', 'session', 'particip', 'learn', 'prepar', 'interview', 'differ', 'style', 'typic', 'question', 'respons', 'well', 'question', 'ask', 'interview', 'candid', 'evaluated.']",Ingles
459,ITEM-8005,"['find', 'next', 'job', '-', 'workshop', 'learn', 'employ', 'look', 'candid', 'plan', 'strategies.', 'identifi', 'basic', 'tool', 'skill', 'need', 'success', 'job', 'search', 'campaign.']",Ingles
460,ITEM-83001,"['schola', 'jam']",Ingles
461,ITEM-89002,"['shatter', 'convent', 'three', 'idb', 'execut', 'particip', 'tedx', 'inca', '-', '“brake', 'paradigms”.', 'share', 'stori', 'intern', 'event', 'part', '“%', 'commit', 'gender', 'equality”', 'campaign.']",Ingles
462,ITEM-90001,"['fund', 'elig', 'technic', 'cooper', 'converg', 'particip', 'cours', 'allow', 'understand', 'process', 'elig', 'fund', 'technic', 'cooper', 'ctnr.', 'also', 'prepar', 'abstract', 'begin', 'process', 'identif', 'fund', 'monitor', 'fund', 'process.']",Ingles
463,ITEM-90004,"['exponenti', 'technolog', 'foundat', 'seri', 'onlin', 'cours', 'offer', 'singular', 'univers', 'nine', 'week', ""we'll"", 'take', 'cohort', 'likemind', 'leader', 'futur', 'back', ""you'll"", 'learn', 'think', 'exponenti', 'develop', 'skill', 'put', 'path', 'toward', 'build', 'abund', 'future.', 'seri', 'explor', 'ethic', 'choic', 'requir', 'emerg', 'technolog', 'work', 'conceptu', 'futur', 'overcom', 'uncertainti', 'learn', 'design', 'futur', 'improv', 'life', 'live', 'billion', 'leverag', 'exponenti', 'technology.']",Ingles
464,ITEM-9001,"['secur', 'awar', 'complet', 'cours', 'particip', 'will:-increas', 'use', '(inform', 'technology)', 'secur', 'practices;-identifi', 'phish', 'risk', 'incom', 'email', 'act', 'follow', 'secur', 'recommendations;-appli', 'secur', 'measur', 'follow', 'safe', 'internet', 'threat', 'mission;-mak', 'use', 'procedur', 'follow', 'order', 'keep', 'inform', 'safe', 'web', 'storag', 'services;-util', 'recommend', 'secur', 'behavior', 'protect', 'cybercrim', 'ident', 'inform', 'theft.']",Ingles
465,ITEM-93001,"['new', 'pcr', 'guidelin', 'workshop', 'pcr', 'new', 'guidelin', 'vps', 'vpc', 'focal', 'point', 'team', 'leaders.']",Ingles
466,ITEM-95001,"['infolink', '-', 'english', 'infolink', 'cours', 'show', 'prepar', 'creat', 'publish', 'announc', 'behalf', 'department.', 'cours', 'includ', 'instruct', 'video', 'read', 'test.']",Ingles
467,ITEM-95002,"['complianc', 'bank', 'regulations:', 'present', 'supervisor', 'overview', 'newli', 'approv', 'staff', 'rule', 'complianc', 'bank', 'regulations.']",Ingles
468,ITEM-96001,"['onboard', 'idb', 'invest', '-', 'ethic', 'session']",Ingles
469,ITEM-96002,"['onboard', 'idb', 'invest', '-', 'hrd', 'session']",Ingles
470,ITEM-96003,"['rosetta', 'stone', 'catalyst', 'rosetta', 'stone', 'catalyst', 'self-pac', 'language-learn', 'softwar', 'solut', 'combin', 'business-focus', 'casual', 'activ', 'provid', 'user', 'multipl', 'language-bas', 'use', 'cases.', 'exampl', 'need', 'help', 'entertain', 'execut', 'travel', 'brazil?', 'catalyst', 'design', 'instruct', 'use', 'common', 'social', 'phrase', 'might', 'hear', 'authent', 'portugues', 'restaurant.catalyst', 'languag', 'profici', 'assess', 'tool', 'place', 'correct', 'program', 'base', 'pre-test', 'assess', 'answers.', ""you'v"", 'complet', 'registr', 'taken', 'pre-test', ""you'll"", 'place', 'one', 'three', 'programs:•', 'foundat', '(beginners)•', 'advantag', '(intermedi', 'advanced)•', 'advanc', 'english', 'busi', '(advanc', 'english', 'only)tuit', 'cost:idb', 'staff', 'dtcs', 'cof:', 'freeidb', 'invest', 'staff', 'dtcs', 'cof:', '$', 'per', 'license.important:for', 'dtcs', 'strong', 'busi', 'case', 'explain', 'train', 'relev', 'necessari', 'nomine', 'current', 'work', 'required.', 'click', 'titl', '(rosetta', 'stone', 'catalyst)', 'information.']",Ingles
471,ITEM-98001,"['rural', 'electrif', 'context', 'idb', 'commit', 'promot', 'access', 'clean', 'acces', 'afford', 'energi', 'critic', 'strengthen', 'ene', 'staff', 'knowledg', 'decentr', 'clean', 'energi', 'access', 'technolog', 'busi', 'model', 'lac.', 'workshop', 'help', 'particip', 'strengthen', 'skill', 'identifi', 'technolog', 'option', 'base', 'renew', 'energi', 'rural', 'electrif', 'provid', 'opportun', 'discuss', 'public', 'polici', 'regul', 'facilit', 'rural', 'electrif', 'reflect', 'aspect', 'involv', 'process', 'planning-commiss', 'electrif', 'projects.']",Ingles
472,ITEM-99002,"['bda', 'department', 'workshop', 'bda', 'department', 'workshop', '-', 'design', 'think']",Ingles
